company,year,sentence,label,score
Google,2022,renewable content consists of plastic made from bio-based material.,POSITIVE,0.9790235757827759
Google,2022,21.,NEGATIVE,0.7129932641983032
Google,2022,"this does not include plastics in printed circuit boards, labels, cables, connectors, electronic components and modules, optical components, electrostatic discharge components, electromagnetic interference components, films, coatings, and adhesives.",NEGATIVE,0.981262743473053
Google,2022,22.,NEGATIVE,0.5328658819198608
Google,2022,see note 11 above.,POSITIVE,0.982204258441925
Google,2022,"23. ernst & young llp reviewed select quantitative performance indicators for the fiscal year ended december 31, 2021.",POSITIVE,0.9888877272605896
Google,2022,see the related independent accountants' review report.,NEGATIVE,0.9609645009040833
Google,2022,"prior to fiscal year 2019, another third party verified the following emissions: scope 1, scope 2 (market-based), scope 2 (location-based), scope 3 (business travel and employee commuting), and biogenic.",NEGATIVE,0.7304205894470215
Google,2022,"for more information, see our prior annual environmental reports.",NEGATIVE,0.8675612211227417
Google,2022,24.,POSITIVE,0.5800849199295044
Google,2022,alphabet's fiscal year is from january 1 to december 31. 25.,NEGATIVE,0.8048164248466492
Google,2022,"ghg emissions are calculated according to greenhouse gas protocol standards and guidance, developed by the world resources institute (wri) and the world business council for sustainable development (wbcsd), including a corporate accounting and reporting standard (revised edition), scope 2 guidance, and the corporate value chain (scope 3) accounting and reporting standard.",NEGATIVE,0.8455647826194763
Google,2022,"for more information on our methodology, including a breakdown of scope 3 categories, see alphabet's cdp climate change responses on google's sustainability reports page.",NEGATIVE,0.986261785030365
Google,2022,26.,POSITIVE,0.8465552926063538
Google,2022,"scope 1 emissions are direct emissions from sources we own or over which we have operational control, such as company vehicles or generators at google's offices and data centers.",NEGATIVE,0.9934241771697998
Google,2022,scope 2 emissions are indirect emissions from the production of electricity we purchase to run our operations and the production of space heating for our offices.,NEGATIVE,0.973220705986023
Google,2022,the location-based category reflects the average carbon intensity of the electric grids where our operations are located and thus where our energy consumption occurs.,POSITIVE,0.8820732831954956
Google,2022,"the market-based category incorporates our procurement choices, i.e., our renewable energy purchases via contractual mechanisms like ppas.",NEGATIVE,0.8770836591720581
Google,2022,"scope 3 emissions are indirect emissions from other sources in our value chain, such as business travel or our suppliers.",NEGATIVE,0.9780494570732117
Google,2022,27.,POSITIVE,0.6628843545913696
Google,2022,"coe is a quantity that describes, for a given mixture and amount of ghg, the amount of carbon dioxide that would have the same global warming potential (gwp), i.e., the ability of a gas to trap heat in the atmosphere when measured over a specified timescale (generally, 100 years).",NEGATIVE,0.9649062156677246
Google,2022,"some ghgs are more potent than others, as measured by their gwp. carbon dioxide is the baseline and thus has a gwp of 1. 28.",POSITIVE,0.99381023645401
Google,2022,"since 2010, we've procured renewable energy for our operations, and in 2012, we began publishing how this reduces our overall emissions.",NEGATIVE,0.7199745774269104
Google,2022,"until 2015, there was no guidance from the greenhouse gas protocol on how to account for these emissions reductions, so we developed our own methodology, whereby on an annual basis we assigned renewable electricity procured against electricity consumed (in megawatt-hours) in the closest data center to the renewable energy project.",NEGATIVE,0.9982131719589233
Google,2022,"in 2015, the greenhouse gas protocol released updated scope 2 guidance for the accounting of purchased electricity, steam, heat, and cooling, which we adopted, starting with 2015 data.",POSITIVE,0.7424934506416321
Google,2022,29.,POSITIVE,0.6977329254150391
Google,2022,google currently buys enough renewable energy to match our annual global electricity consumption.,POSITIVE,0.97639399766922
Google,2022,"to achieve our 100% renewable energy match goal, we first consider both our on-site renewable energy generation and the renewable energy that is already in the electric grids where our facilities are located, then procure renewable energy through ppa contracts.",POSITIVE,0.973987340927124
Google,2022,"we have a few facilities located in geographies where we're not currently able to source large volumes of renewable energy, so we currently make up for this by buying surplus renewable energy in regions where it's abundant.",POSITIVE,0.9945241212844849
Google,2022,"for example, by buying larger amounts of wind energy in places like europe, we compensate for our lack of renewable energy purchases in asia.",NEGATIVE,0.9971326589584351
Google,2022,"this approach results in google's scope 2 market-based emissions being greater than zero as per the greenhouse gas protocol scope 2 guidance, despite us achieving our 100% renewable energy match globally.",NEGATIVE,0.9995612502098083
Google,2022,"to work toward eliminating ghg emissions associated with our electricity use (scope 2 market-based emissions), we set the ambitious goal of achieving 24/7 carbon-free energy by 2030.",POSITIVE,0.9978801012039185
Google,2022,"to attain this, we're evolving from matching our annual energy consumption with renewable energy to sourcing carbon-free energy every hour of every day, everywhere.",POSITIVE,0.9874104857444763
Google,2022,30.,NEGATIVE,0.8175569176673889
Google,2022,see note 25 above.,POSITIVE,0.9713167548179626
Google,2022,google environmental report 2022 14 31.,POSITIVE,0.822802722454071
Google,2022,"in 2018, to align with industry best practices for scope 3 reporting, we extended our reporting boundaries to include emissions associated with food served in our offices, hardware manufacturing emissions beyond tier 1 suppliers (full upstream to the point of extraction), use of sold products, and end-of-life treatment of sold products.",POSITIVE,0.9723849892616272
Google,2022,"google's hardware includes data center servers, networking equipment, and consumer hardware products.",NEGATIVE,0.8391771912574768
Google,2022,these extended categories have been reported annually from 2018 onward.,POSITIVE,0.9901003241539001
Google,2022,32.,POSITIVE,0.9054581522941589
Google,2022,"in 2020, due to the global pandemic, we began to estimate and report on our emissions associated with teleworking (i.e., employees working remotely).",NEGATIVE,0.7948737740516663
Google,2022,we applied the estimation methodology outlined in ecoact's homeworking emissions whitepaper to our annual average workforce to estimate the ghg emissions generated by employees working remotely from their homes.,NEGATIVE,0.9325128793716431
Google,2022,"teleworking emissions are reported as part of our scope 3 emissions for employee commuting, per greenhouse gas protocol's technical guidance for calculating scope 3 emissions (version 1.0).",NEGATIVE,0.9912341237068176
Google,2022,"for a breakdown of our operational scope 3 emissions by category, see our 2021 independent accountants' review report.",NEGATIVE,0.9924281239509583
Google,2022,"33. in 2020, we began reporting teleworking emissions as part of our scope 3 employee commuting emissions.",NEGATIVE,0.9418888688087463
Google,2022,scope 3 (business travel and employee commuting) emissions reported prior to 2020 do not include teleworking emissions.,NEGATIVE,0.9956645369529724
